label,text
1,话说听到谣传，威海要刮台风？但愿不要呀……今年海边没少跑，但是都没下海，本打算要在威海下海嗨皮一下的……至少七号之前不要哈！
1,今天的安排。起床洗衣服，吃饭，然后看一天书，哈哈。。很丰富哦
1,冷汗！洋人拍摄的清朝太监裸照，感觉好诡异啊！
1,气死我了，为什么长的像大妈，我要换妆
1,这些狗狗太乖了。这这这...不会是真的吧！！！全部抱走~ 来来来~ 别乱动，要拍照了哦。
1,还有十个粉丝，我就突破1万了嘿嘿
1,前天出差，昨天忘带电脑，今天email 服务器崩溃。这是什么世道，还让不让俺干活了！！
1,好想吃好想吃好想吃！！！！！红烧猪蹄
1,真的耶!好玩呀！童鞋快玩！太神奇了: 大家也來 試 試 ！: Oh !太神奇了！: 真是太神奇了！
1,又不用睡了今夜注定又是一个无眠夜……我嚼得，有人今天晚上又要熬夜了。。。为粉红丝带拍摄全新震撼视频宣传片首映——21日零点第四波宣传：2010年粉红明星全部亮相。第五波再先保留一下吧，期待期待！
1,明天要不要去学校？？？？实验的都发信息了，说不用去，初一的个别老师也说了不用去。信息可靠吗？？？
1,老伯。太他妈偶像级了我嘞个去！阿伯，您是不是开外挂了？这么给力！（via @imzero ）
1,听说明天要降温了，打心底的不愿意呀，最怕冷了的。让我变得强大吧，晚安了，好梦、
1,我为演唱会疯狂了~ ~ ~ ~ ~
1,有个人，叫我每个月把资料交给她保管，今天如常上缴资料，她说不保管了，那我就叫她把之前的拿出来由我来保管，她说：烧了，烧...了...
1,我觉得吧，狮子座明显应该NO .1的~ 叔叔～我看起来凶吗？～～5555～～双鱼大多都是非常温文尔雅的。这和星座没任何关系，和面相有关系，古丽真人没接触过，不过从面相上看，是比较凶的。谁说我凶呀～～讨厌！
1,听了这三首。太棒【离还有6天】你是否曾在别人的故事中发现过自己?你是否觉得想念一个人有时是种濒临缺氧的束缚?恋爱是否就像料理?酸甜苦辣自己调配?在你为她华丽蜕变的新造型津津乐道之时别忘了音乐才是她的王牌!《单面镜》+《鱼罐头》+《恋爱料理》新歌抢鲜试听
1,世事难料-=-不能接受season3 第8集!!Eric 你不可以是gay 的啊!!!
1,轉 發 微博。阿福的笑颜~ ~ ~ ~ 词穷了
1,和水进行了更暧昧的缠绵后，我挂着湿答答的头发猫着电脑发围脖，明天晚上这个时间我就在马累了。。。。。期待ING
1,"吴彦祖为什么爱一个长男人脸的女模1.吴彦祖要补摆婚酒 与南非婚礼的低调不同 这次可是公布了时间和地点 7月28日香港 坐收红包2.精灵王子布鲁姆宣布和女友订婚.OMG ~ ~ 型男怎么都爱女模"
1,哎~ 真系痴线，平时都冇 狗吠声噶 ，今晚竟然有狗吠声，唔知边个屋企只宠物甘变态~ ~ ~ 听朝一早仲要去江门添噶 ，真系死绝
1,我想出去玩··想去旅游
1,气场太甜蜜了！！！看你笑那么的幸福··嘿嘿··[轉 發 微博]
1,又互掐了，至于这样此地无银么，都TM 一路货色。都不是什么好鸟360一边干着窥视隐私的流氓勾当，一边贼喊捉贼的往别人身上扣屎盆子。
1,哈哈，我了。哭的好厉害哦！！！情不自禁的喊出一句~ ~ “靠”据说这是史上最雷人的照片，很多人看过都的，把照片180度倒过来看试试！
1,希望一觉睡醒后，是个阳光灿烂、心情愉悦的一天~ ~ ~ ~ （PS: 最近似乎得了躁郁症...脾气不太好...容易烦躁...都是涅米介些个贱银逼滴！~ ~ ）
1,我承认，我在辅导儿子学习功课时也是这样的呵呵，好老师都是把一半精力用来克制打骂学生的冲动的，这是教育工作的常态，至少我这十来年都是。熄灭了当好老师的理想。。。讲了两天课，心里常常有打骂学生的冲动。
1,鸳鸯爸爸: 现在你们忙啥节目呢？鸳鸯大宝: 9月5场演唱会.鸳鸯爸爸: 是我的吗？鸳鸯大宝:
1,整理照片的时候看到这张，两年前我在纽约街头的偷拍成果……这个女人，真的……
1,做这个的人我看是不饿！巴黎新上市的婴儿饼干！你忍心吃吗？
1,应该毙了他《女孩被囚地下室疑犯作案多起》
1,尤其是在叠被子上！！！我是深恶痛绝！！！！！在一些无聊的事情上我们常常做的“有聊”。
1,吴荣广你好烦啊.
1,哼。周笔你还能更美更甜点么!想骂人我。。嗷 ~ ~ 我现在好想唱《倒叙的时光》啊~ ~ ~ ~ ` 我宝宝扎小辫子好可爱。好美丽。好端庄。。好。。。。啊啊啊啊啊啊啊啊啊啊。。。你是最美的风景。。。
1,+1+1深有同感!!几天不来就挂住，天天来顶不顺又要闹，做郑小姐难啊，做米饭更难啊！！！
1,头都吹晕了
1,"如今的教授居然被人封为叫兽，那些为人师表的人们真的应该反思和自律了。。感受到过去的是精神 看到现在的是嘴皮唉！！！！！！！！！！经典的对比，一定要转！百年前后北大教授--(@ 白虎控)"
1,。【深夜发歌~ ~ R & B 小天王Ne -Yo 2010新专辑《Libra Scale 》，下载：】
1,我的家乡没有东北的银装素裹也没有南方的温暖，只是在冬天偶尔飘点儿雪，小的时候雪下的很大，从老房子的房檐上结很多长长的冰，现在雪越下越少，也没有了老房子，保暖措施也很好。不过，还是想念小时候家乡的冬天。。。现在的沈阳已经开始白雪飘飘，却也止不住人们的脚步。银装素裹的沈阳，依旧是美丽无限。还不快快踏出家门，在白色的世界里去寻找不一样的缤纷的乐趣！你的家乡的冬季又是怎样一番景色呢？评论+3名好友就有机会得到Lotto 有型有音乐的时尚耳机!
1,每次都是要到假期结束时才惊觉自己还有好多事情没有做呢，就这样浪费了七天真不想上班啊我想我是患了长假综合症了
1,一群他妈的脑残！强烈BS ！
1,好吧，我承认我无语了···汗。。。传说中最蛋疼菊紧的望远镜。。。@ 惡 趣味先生
1,帮你转下出去啦...点解火影首新嘅 主题曲咁 耐都仲未有完整版出嚟 嘎???
1,"仲有新broadway tvc 呢 幾 時 先系tv 見 到"
1,百忧解江同学注意！活动结束后......才是真正的小江老师时间！男同学也可学习，并宠爱你身边的公主们！
1,。Ferrari have ordered that massa should pay the fine .怎么能有这么不要脸的车队，合同撕了，回家带孩子吧，这种车队不待也罢！！
1,看到日飯 手上這 三張 碟，我就想喊下，我的三盤 單 曲什麼 時 候到我手上阿阿阿
1,原来我放照片，可以引来大家议论，好吧，我需要各种声音，让暴风雨来的再猛烈些吧
1,我注意的是某潘的手...要不要这么美
1,整理这些方案真的很烦，不想看了
1,嗷 嗷嗷啊啊大家看看。。我原来寒假要看的。荷西西好坏~ 马克
1,剛 完成一筆 交易，淘寶 真快樂 。。哈哈
1,27号?该不该祝他生日快乐呢?
1,[猫扑贴贴论坛]种种迹象表明菲律宾旅游车劫持事件绝对有内幕
1,灾难后的新闻是XX 二次灾难，每次的重复播报就是重复摧残我们脆弱的心灵
1,。国足与北朝鲜肌肉大比拼！(via @ 一姐)
1,郁闷呀？每年不是回家难就是出门难
1,早饭没吃好一天心情就不好
1,康德——歌德——哥德巴赫——巴赫——赫拉——赫拉克利图斯——查拉斯图拉——尼采……啊哟抓头！敢不敢不胡思乱想了！
1,死唔认错chishi 啦你~ 没同我讲野pk
1,这帮人太有创意了！超级玛丽又出新玩法，憨得很呢。
1,一直都缺的事！有没有人跟我一样？
1,今天全世界都让我疯了！！！！
1,大猫！咱以后不吃兔子肉了！其实你不知道，我的内心是个兔子～
1,他们没有父母吗？草泥马！
1,那我肯定气炸了。。。“你回家洗洗不就行了！”
1,"但去了 又怕晒黑啊!马来西亚热浪岛"
1,此时的我··心情非常非常非常的烦躁···
1,俘虏收容所的大典狱官埃德拉斯·布莱克摩尔在他的监狱堡垒敦霍尔德中监视着被俘的兽人们。正版中文解说魔兽世界正史《新的部落》第31集
1,贱人就是男人！SB 也是男人！缺德的，只有男人！祸国殃民的全是男人！13岁就成熟，这鸟人太强了风流成性啊BT 韦小宝是滴！贱人太多！我想不是他把妹手法一流，而是SB 女人太多。爱的力量？近日，21岁的洪忠建因抢劫遭警方拘捕。据悉，洪13岁做爸爸，8年时间里让两女友生下4孩子（首任女友生三），四孩子均有女方家人抚养，而洪从未联系过。二任女友为大四学生，已怀6个月身孕。此前，洪曾窃盗、吸毒。二任女友相信洪真心对她，希望洪早点进去早点出来，她跟孩子会等洪回来。
1,老天爷搞人真是有一套，我真的特敬仰您，换个人逗着玩儿行不行？！
1,这三张我一定也要单独列出来。看看眼睛都哭肿了。。然后泪水含在眼睛里面。。。。。。各种虐
1,不清晰的美分享圖 片
1,太黑人喽是大家！
1,。去年浴室里走失的鸭宝宝被养得这么大了，怎么带回去，纠结
1,TNND ，被这个名字骗了20多年，原来忘忧草就是黄花菜！
1,这条帽围巾，我都想要，webstore 继续没有。。。看来明天很有必要去Topshop 转一圈啊。。还是新的新宿店才会有呢。。。
1,老天，有人对皮炎有研究么？眼皮上长了一点，可是久治不愈啊。
1,要去上班了~ ！我已经一个礼拜没有休息啦、好像在家好好睡一觉，好像好好休息一下！
1,我今天刚在iTunes 里面下载...不是这么快就悲剧了吧~ ~ ~ MD 快还我们时光网，你娘的，老子彻底愤怒了开通6年之久的时光网，被“不明原因”关闭了。有网友认为可能是时光网犀利的评论风格导致了其被关闭的命运。
1,墨西哥湾漏油，BP 道歉，天量赔款，可能会出售资产以自救。那，大连漏油呢？
1,开灯开工开会....靠!
1,。今天《我记得我爱过》这首歌帮我在香港的新成颁奖典礼上拿到了两个奖。超开心的！之后带着喜悦的心情在后台跟萧敬腾聊天。他说他属兔我说我也是！然后他就问我我比他大几轮然后他开始用手指数。。。没有那么多轮！就一轮啦！我又不是车子哪那么多轮！他腼腆的笑，我只有苦笑。。。
1,菠菜。。。。不太喜欢。。。【十二星座代表的蔬菜】白羊座—芋头；金牛座—南瓜；双子座—冬瓜；巨蟹座—青豆；狮子座—黄瓜；处女座—生菜；天枰座—丝瓜；天蝎座—辣椒；射手座—萝卜；摩羯 座—土豆；水瓶座—菠菜；双鱼座—玉米。（你的菜是什么？）
1,好可爱!要养一只，太可爱了好可爱~ 可爱，以后要养就养两只！天呐！！要不要这么可爱。。要不要这么可爱啊！！让冷兔怎么活捏！！捶地！！！
1,我总是会这样，莫名的伤感，莫名的患得患失；总是怕这种太容易的幸福从指间溜走。。。。无所适从的安全感总是来来去去。是我太依赖幸福感还是我离幸福感太远？我需要内心的平静
1,你阿...老实交代昨天...嘿嘿!又想你了，松
1,彻底对我的网络所折服。。。一封邮件发了近一个小时。。。结果还是发送失败。。。隔壁大哥这时候竟然还在唱着：我美了美了美了我醉了醉了醉了你是我这一辈子最美的玫瑰。。。
1,李宇春有这样道德沦丧的粉丝们，真是她的悲哀。
1,今天悲催的分析了一天矩阵了。。。
1,。。。。。。周末就这样过去了，内心纠结....
1,不发烧不舒服斯基
1,谢谢马苏你人太好了没有时间上网发照片。SORRY SORRY 来了·～！
1,最后的几分钟两队倒是有了些许火药味，不解，早干嘛去啦！
1,我真的不想学高数~ ~ ~ 真的真的~ ~ ~ ~
1,作为一种歌词的戏拟样本，存一下当成个笑话好了。如果个个90后男生都是这样说，结果会怎样？你要是嫁人，就先嫁给别人，然后你再嫁给我，带着他的存款，领着他的妹妹，开着他的宝马来。
1,天哪~ 这双Christian Louboutin 让人窒息。。。
1,。你没尖叫？！奥斯卡颁奖礼上的恐怖片蒙太奇+完全精解
1,星期一到星期五都系電 腦 課 ！天啊！～
1,CCTV 这几个解说员可真够招人烦的！尤其是这个贺炜，话密的水泼不进，生怕别人以为它不专业！
1,刚才撑死了现在又饿了还好有亲耐的给我买的爱心小鸡翅哈哈满足~ 不过现在吃会不会长肉而且都刷牙了，算了我忍
1,本人已纠结至死~ ~ ~ 这才是史上最令人纠结的时钟。
2,﻿无语......好冷，哥哥，快点拍，后面还有几十个呢！
2,我发现这个新浪微博是周笔畅粉丝聚集地也~ 为什么基本上10个人里面就有几个在迷她
2,我想死去同感好爱腿每天看着酱紫的腿，都好有去死的冲动。
2,《大西南剿匪记》大当家MV ---《葬英雄》制作：闻竹听雨
2,英格兰的确没进球
2,就一陆毅没变唉~ 范2B李2B，求你们以后都别再唱歌了！！！【求知】哪位能告诉我，这晚会是哪一年的。我很感动，我很遗憾。感动他们敢这么唱。遗憾的是竟然到今天我才知道他们还这么唱过歌。在线高低等。
2,岂止性感，看来有种莫名的难受这鞋子有点性感。吣 窃O 計 師 送給 天蠍 座生日禮 物.
2,明明早上天气都还几好，到中午就太阳好大了。又累又饿的踩着没气的脚踏车回家了。以后再也不想军训了。
2,忙一天了就这台钢线机这电路图在电脑画得我真纠结加上这组装图画得我都迷糊了幸好完成都差点没把我弄纠结晕
2,准啊我还真是外热内冷外热内冷的飘过外冷内热金牛座：外冷内热双子座：外热内冷巨蟹座：忽冷忽热狮子座：外热内冷处女座：外冷内热天平座：不冷不热天蝎座：外冷内热射手座：外热内冷摩羯 座：不冷不热水瓶座：忽冷忽热双鱼座：不冷不热
2,死了…史了我史了.......这让人想犯罪的眉眼和舌头啊...
2,李刚有5处豪宅？属实吗？儿子这一撞，省长这一问，不会撞开了一个“密道之门”，把自己撞进去了吧？至少很多小说里是这么写的。小事牵出大事。李启铭啊，你莫不如喊“我爸是保罗”了。现在好歹也是个死无对证。
2,怎么会呢我们一直支持你加油我的人气怎么这么低。。。哈哈我被这个世界淘汰了。。
2,假如这个世界有一种力量，完全不懂得什么“道德意识”的“自我定向”，并且也完全不知道什么知耻、知愧、知恩，它像怪兽一样头顶天穹，脚踩大地，“喝令三山五岳开道，我来了！”真的就来了，它就在你、我、他身边，就在我们每一个人的日常生活里，就在我们总是试图坚守的良知面前。
2,电视剧版的王伟越看越顺眼，比黄立行帅的不知甩出几条街阿！
2,饿的想哭，想睡睡不着！！！那我真哭了！！！
2,你的眼泪，也是情不自禁吧。
2,哎快12点了送给自己吧可以一个人唱歌，一个人喝咖啡，一个人涂鸦，一个人旅行，一个人逛大街，一个人在雨中漫步，一个人听音乐，一个人自言自语，一个人发呆，一个人跳舞，一个人看电视，一个人翻杂志。只有爱情，是自己一个人做不到的。——以此送给光棍节还是一个人的你！
2,我一小表妹的签名改成：被你爱得有点过头了……我那个汗啊，才六年级的小朋友，汗，想当年那时我还在好好的读书，这种事哪敢想，黑哟，越来越发觉自己老了，汗啊汗啊
2,我------
2,回复原谅我刷屏，但是真的要多谢好多人。。给个机会嘛，哈哈。加油喔！敏敏会一直支持你的...快乐嘎狮子还是好开心，你们都记得，短信，QQ ，很感动。。
2,早上好~ ~ 今天天气不错呀
2,漂泊的老金童啊..!!据报道，阿斯顿维拉新任主帅霍利尔将会通过租借或者支付小额转会费的方式购得曼联球星欧文。
2,对住个谷哥地图兜黎兜去，好在有钊爷响度，5至于荡失路…路痴啊
2,闯关，一路小跑，然后的然后就掉水里了
2,回复人家只是把可能用到的东西都放到包包里了么...哈哈背上装满东西的包的时候，据说我是这个...==
2,神兽.......................................................................................................................................................................................................昨天在西单偶遇唐僧师徒四人在化缘........
2,俄个脚趾尾个指甲成日都糸 甘既..一生长左小小距块指甲又糸 中间度叉出离..次次都糸 甘!!痛噶 !!..
2,电子科大一名男同学把带骨猪肉摆成人体骨骼形状，用液化气罐做了简易引爆装置，妄图利用寝室早晨统一供电造成的短路引爆，造成自己假死。法官问他为啥子要这个样子，他说：要隐退山林！！！现在的孩子啊~ 我变out man 了~ ~ ~ ~
2,世界杯期间女友行为指南（男的看图即可；女的看文扫盲）（四年才一次，您就体谅一下吧）
2,啊~ ~ ~ 這 話 說 的，不就是現 在的我么。。。
2,我的SUJU 我的团，我的团魂我的伪少年这就是我爱着的团啊~ T T 这才是SUJU ..永不分离发光的友情好好听你们永远同在SJ 发光的友情!为了陪伴入队的强仁甘愿一整夜进行拍摄————转自BLG
2,回复跟本不知道什么叫葡萄酒。我们北方用山葡萄和白糖做酒，过程倒是简单，洗净葡萄，控干水滴，揪下葡萄粒，然后一层葡萄一层白糖，喜欢的可以加蜂蜜，大概两三个月可以喝，留到第二年的口感更好。我家就做了一大桶，正在发酵中……偷尝了一口，好酸！
2,这张逆了啊喂！新杂...好吧，稍可抵消昨日之
2,还有一只蚊子精!!!怎嘛还有!!!姐要崩溃了...
2,数一下你买过哪些颜色的，哪些颜色是你想买的呢！
2,巴西.....準 備 再見 了.....
2,我是好孩子，我是守法公民，我不越狱了，55555，刚才越狱恢复把touch 给我弄成白苹果了，现在在刷固件复活中…………
2,好像是橄榄球吧？“我想说，足球真不在我这！”哥们儿，我们把他按倒了，快找，我看见他把球藏裤子里了！
2,啊。。。。。。嚯！转祁京: 黄安刚刚报料，小s 今天离婚了
2,这鞋子怎么看也不会超过8厘米吧。。。FERRAGAMO 怎么会如此?昨晚造型后，我就是穿着这双12CM 的FERRAGAMO 去参加“艺术峰会”的。最初的30分钟，我的脚开始酸胀，但仍然坚持。。。一小时以后，双脚疼痛难忍，但仍然坚持。。。二小时峰会散场时，我的脚基本失去知觉，所幸有摄影师MING 的搀扶，我竟然奇迹般走出了会场。我的可怜的脚啊，到现在还肿着呢...
2,当你看到这个留言的时候，请跟我一起闭上眼睛1分钟一同为玉树的朋友们祷告，保佑他们。-易桀齐点歌：【爱的地图】原唱：易桀齐词曲：易桀齐试听：
2,因为ta 不想在乎。一个人，如果没有空，那是因为ta 不想有空，一个人，如果走不开，那是因为ta 不想走开，一个人，对你借口太多，那是因为ta 不想在乎。
2,这就是传说中的背带裤+看见脚踝纹身么。。。
2,丰功伟绩，与世共存。1992年6月28日，钱三强病逝，享年79岁；2009年10月31日钱学森逝世，享年100岁；2010年7月30日，钱伟长逝世，享年98岁。导弹之父、航天之父、力学之父的“三钱”永垂不朽！
2,我应5应该坚决D5 翻晚修
2,poor man 【杯具】谷歌（google ）一名员工最近决定独乐不如众乐，要把听来的好消息让全公司都高兴高兴：那就是全体谷歌员工都将加薪10%！（a 10%across -the-board pay raise ）结果却杯具地成就了众乐独他不乐——他因泄露这个机密被炒了鱿鱼……详情见
2,胃胀胃胀刚去校医说吊针要两个钟我果断回来了我想回家养病啊...回不回呢？？
2,德国女人果然强壮，同事不但胸大，而且一个人能搬着很沉的箱子上下楼梯，力气跟男人一样！我搬都搬不动
2,哇噻 …好凶猛（￣ ∞￣ ）【雷人事件】我们单位给我配的厉害军犬，一般人都拉不住
2,有才广告: 超有意境的广告~ 国人越来越创意，内牛满面
2,官网一切从头开始星期天死命的玩儿
2,《卷卷就能瘦！》最不需要意志力的减肥法，免费附热卖地址：那你好拼哦我忍不住要吃内我在当当上订了本卷卷就能瘦期待神迹真能发生说好这个礼拜要减肥，可是我好饿啊...
2,"大家都在吃饭了 可我一点也不饿~ ~ 被关在休息室 不能嘉年华 不能去舞台 没有化妆大家都在吃饭了 可我一点也不饿~ ~ 被关在休息室 不能嘉年华 不能去舞台 没有化妆 只能杀人三国杀.平常玩感觉很幸福 今天大家有新追求了~ ~"
2,支持你，欢迎到我地逍遥。此处山高路远，实属悠闲之地。
2,感冒1天半···10秒钟前才发现一天三次的药···吃错了···
2,抓周一一点都不开心哒！
2,可怜的小孩儿瞬间就成了孤儿骨肉分离阴阳相隔的一刻向哂肋h 的傷 痛!---昨日中午在菲律賓 人?
2,回复我超喜欢。其实不漂亮是不今天天气好，穿的波点裙子粗切得瑟来。。。
2,强，地理太差，难辨认【海报设计】Moritz Resl 制作的南非世界杯海报，将32强的地图轮廓拼成一个……呜呜祖拉。Moritz Resl 的官网：
2,大慈大悲的观世音菩萨！南无观世音菩萨！观音菩萨成道日，顶礼大悲观世音菩萨！
2,这个串联热不知道会持续多久，我在想会否有一天我的关注和粉丝超过我的发帖量，那就是只看不说
2,我的乖乖，怎么拿二当家的出气？二当家的又不是金箍棒，哪受得起呀！女人好可怕！
2,猫口夺刀后续。貌似大家对叉叉大人比较有好感，俺遂翻文件夹找到几张后续。叉叉大人被猫口夺刀以后很是不甘，继续对此口刀猫视耽耽。在俺入鞘 之后，叉叉大人依然以十分复杂的表情对俺表示了无声地抗议……叉叉大人继续威武
2,亲爱的们，突然很想生活在有你们的世界，我们一起减肥。《减肥相对于我们已经是一个青春时代的代言词了。我们都站在青春的尾巴，却不想长大。》，周末一起在泉州瞎逛，喝纯纯的橙汁，逛东+红，吃集集小镇的美食。O 。有记忆的回忆是伤
2,yes I DO # I Do 誓言# 什么叫做“被爱”？就是连自己都不能容纳的缺点，被容纳了。
2,你这么不叫上我···下次记得哈···“那时我还小”纠结了很久要不要发这张上来，因为不敢和站一起~
2,总好过人就在天堂，银纸就在银行啦残酷的真相: : 精辟一个月一次，一周左右就没了。（via @windchaos ）
2,。虽然很反感某博友约我赌球的动机。但我当时出于对德国队的信任，确实有过“如果德国输了，我可发裸背照”的意思表示。其他不说了，这事一点意义都没有，别再在QQ 对我嗡嗡嗡，拖黑你了。另外，大家一定要信章鱼哥
2,有天当你想起我时间已摆平所有犯的错也学会不再追问为什么但至少我们必须都快乐直到有一天面对爱情开始吝啬会不会怀念曾有的炙 热可是当你想起我我们早已经失去了联络一路上经过各自的曲折才明白最现实的是生活
2,大头的瞌睡怎么那么多呢？呜呜~
2,昨天和小熊买的牛仔裤很合身很舒服，可是衣服一紧就去买新的可不是好习惯
2,亲爱的祝福你们！一定要幸福的和嘉宁走到生命的尽头！今天我俩也去现场了，很棒的婚礼，女主角是三套的当家花旦~ ~ 漂亮死了~ ~ 不知道为啥看别人的婚礼我总是忍不住流泪，还好今天带卫生纸了新郎新娘都是我特别好的朋友，他们经过了风雨，今天终于修成正果！发自内心的开心！希望他们永远永远的幸福下去！
2,真的真的真的太好看了真人oppa 是无敌的！凹凸火博客）
2,侠骨柔肠…泪啊…折翼王子侠骨柔肠紫色温情伴君重生】如果不是这场灾难，他可能还是被呵护着的国民弟弟，如果不是这场灾难，我们便无从了解危难之时小王子居然有如此这般的侠气与胆识。他用一种独特的方式让世人重视到一个“男人”的存在，他叫俞灏明。
2,有才淫永远这么多==刚刚感叹了的内牛满面……原来这才是真相。作文题目霸气。【有对比，有真相】2010全国高考作文题目真相！
2,死左?真定假呢。。“章鱼哥保罗”所在的水族馆今日宣布，世界杯期间以神准预测闻名天下的章鱼保罗于2010.10.26日去世。章鱼哥成为世界足球史上永恒的神话。大家悼念一下吧，曾经给我们带来多少话题和快乐的可爱章鱼！
2,妹妹的叛逆已经超出我的所料，后面的尾巴还得我来收。
2,这张未婚夫有点像龙哥呢老照片了，Jim 和Todd 笑的好甜蜜啊！Sheldon 一定会幸福的
2,你又开始网恋啦？你不能够说你又发牌，又作弊，又藏牌，你还逼着我们跟你玩，然后我们说你在偷牌。你说，不行，我得把你关起来，因为你是在捣乱。--爱神
2,竺懷 念啊！！
2,昨天还跟小朋友们讨论来着，西西，就是这样！恩，我喜欢怀念，至少有过回忆人们常常去怀念那些过去的事情，不是因为它有多美好，只是因为它再也回不来了。早安
2,: 神马？: ⊙ω ⊙: =[]=据说中间这个是卡卡……我不淡定了……
2,我的青春~ ~ ~ ~ 做不了主！喜欢隐身了，不怎么爱在群里发言了，凌晨12点前很少入睡。手机总挂着QQ 。小孩都开始叫自己叔叔或者阿姨了，没那么愤青了，遇到不公的时候，会告诉自己，社会就是这样，可以不看电视，但电脑是必需品。出门蹦达必带三样：手机，钥匙，钱。熟人面前是话唠，生人面前一言不发。。。
2,终于抢到点活干
2,: 我才是第一: : 我是冷血的.: 哟。。很心痛哟: 唉。。:点解我发觉双第一名狮子座；第二名天秤座；第三名双子座；第四名水瓶座；第五名摩羯 座（不要轻易的对上面的星座说分手。
2,大只窝！！！！
2,啊，这就是05年指名让春春代言SWATCH 的那位老爷子，他说：“她有魅力，很热情，给人很温暖和诚实的感觉。”作为Swatch 多年的拥趸，我向老人致敬瑞士钟表业的传奇人物、瑞士钟表的拯救者、斯沃琪集团创始人尼古拉斯·海耶克（Nicolas G .Hayek ）因心功能衰竭于2010年6月28日在工作中去世，享年82岁。让我们一起缅怀这位钟表业伟人。集团网站上正式发布了这一消息。
2,男人哭吧哭吧不是罪深夜？镜子？是厨房，洋葱！老胡你丫哭的还真性感！实实的另人心疼呐！估计没事总在深夜对着镜子练: 啊？？？心酸啦！！！还有，那个，以后谁说老胡不是实力派，咱胡椒们可要翻桌子啦！
2,bless north korea
2,不杀文强，不足以平民愤！20岁，在娄底开始新的生活了，没有爱情，但有工作，努力在工作中证实自己，但还是很寂寞。
2,"我想要那样的拥抱，我怀念梦中的那个拥抱！！黑黑们哪里懂得，韩庚与庚饭之间的信任不是轻易就可以被动摇的 纷乱的机场 庚饭让韩庚跑快些，韩庚就跑，这种信任，嫉妒吗？韩庚不需要甜言蜜语不需要指名道姓，庚饭自然明白他的哪一句话是说给自己听的他的那些家常话里有怎样的关切和深情，最近被一个词震撼—守望相助"
2,回复要说懂，都懂，要说不懂，都不懂。易道深且简。那情如何，离你而去。哈哈。你居然看出那是卦，不简单啊。我没仔细看都认不出来。墓代表死的意思，纪念一段情罢了。我不懂周易，只是那阵子迷上周易随便上传个头像罢了！老公刚发了彩信给我！大松在从贵阳到长沙的高速上目睹了一起重大交通事故，伤亡严重！他停下车正在现场帮忙和求救！请大家帮忙！！
2,武警们在废墟边的炊事小组，直奔向炒鸡蛋的大锅，武警往我碗里盛了一大勺，美滋滋的蹲在一旁享受去了。还一边想着今天真奢侈居然有炒鸡蛋。吃完了才发现他们又在往锅里倒数倍于鸡蛋的青椒，原来是青椒炒鸡蛋，寒…
2,只要不是大雨天气，每天华灯初上时，行经大慈寺门前的市民，都会看到一位小女孩在昏黄路灯下默默无闻苦练下腰、劈叉、旋转等芭蕾舞基本功。一旁陪练的父亲眉头紧锁，“家境贫寒实在拿不出钱送她到舞蹈班学习，只得让她在这自学。”
2,李华明还有个双胞胎弟弟，今年可能因为他哥放弃读大学的机会华明在医院等钱做手术，再不做手术他可能会变成植物人，求大家帮下我们！！！
2,你终于有所觉悟了这么恐怖…那咱是不是被嫌弃了你们好恐怖。我翻了四十多页才翻完。全是小妹的那菜。。昂。。版聊神马的太可怕了。。: 文盲…是雄…没文化真可怕: NO 事实胜于熊辩哈哈分享图片
2,内牛满面，
2,让围脖绿。不要文字，就是。
2,，同时让我想起我的初吻，那时候的天空，有点黑初吻
2,这款是倩碧眼部护理精华露，淡退黑眼圈和眼袋，改善眼周疲惫和黯淡。同时加速眼部微循环，轻松赶走浮肿~ 倩碧的这款眼部精华什么作用啊？可以当作眼霜吗？效果怎么样〉？？用过的朋友说两句~ ~ ！3Q
2,太强大了！临表涕零了日本知名画师安倍吉俊用iPad 作画
2,回家跟俺家老太太说公交车上遇到初中语文老师，但是木有说话，说俺老师看起来比她还要老，看起来像个村姑大妈，老太太很鄙视的说：你老是像村姑，你就不喊老师了啊，你这人真差劲！我。。。。。说的她闺女也太那啥了吧，冤枉
2,【元代四大戏剧】关汉卿《窦娥冤》、王实甫《西厢记》、汤显祖《牡丹亭》、洪升《长生殿》
2,回复明白啦，不管他个无情无意的人。你想多了，是业务上的问题。我认为我帮了他很多。可他怎么转身就走？我们之间私信502条，他忽然不关注我了。
2,。无话可说了内牛满面！现代农民工的晚餐
2,孩子在妈妈肚子里就被二手烟影响的上瘾了吧？？？回复我好勝 ，跟自己說 ，從 今天開 始，我不吸了。想向杜生分享一下你的戒煙 心得和方法“他看起来很健康，我看不到有什么问题”家长怎么会让自己的孩子过这样的生活？...太震惊了，这更是可悲...
2,发质不好的童鞋赶快收藏啦。。。【让发质3天变好的10个细节】想拥有另人羡慕的发质吗？以下十个细节可以帮助你。
2,太漂亮了吧。。。有生之年定要去住我喜欢这种小镇，也喜欢莫奈，虽然我没啥艺术细胞像霍比特人的住所！唔~ 喜欢【吉维尼-如梦一般的花园之城】坐落在巴黎西部的吉维尼小镇，因莫奈在此度过晚年而知名。当年莫奈乘火车经过该地，这个宁静的地方吸引了他并多次将他带到诺曼底的海边。莫奈在43时在此定居下来。他的花园底部就是厄普勒河，他经常划着独木舟在黎明时分出发，陶醉在日光与河水交融的景象。
